,id,currency,price_display,square_feet,address,cityname,state
2337,5668609904,USD,1475,634,5320 5326.5 S Drexel Blvd,Chicago,IL
2338,5668611051,USD,1115,634,18102 Talavera Ridge,San Antonio,TX
2339,5668619094,USD,1110,634,202 E Chalmers,Champaign,IL
2340,5668631047,USD,1100,634,5401 E Parmer Ln,Austin,TX
2341,5664569150,USD,915,634,5655 Utsa Boulevard,San Antonio,TX
2342,5668609813,USD,749,634,695 Normandy St,Houston,TX
2343,5664570817,USD,490,634,7024 NW Dawn,Kansas City,MO
2344,5668620795,USD,400,634,1625 Barton Drive,Shreveport,LA
2345,5668613142,USD,4700,635,1016 Washington St,San Francisco,CA
2346,5668612833,USD,1550,635,1650 Eagle Ridge Dr,Renton,WA
2347,5668614415,USD,1299,635,3202 S Mason Ave,Tacoma,WA
2348,5668615554,USD,1205,635,3100 SE 168th Ave,Vancouver,WA
2349,5668635703,USD,1195,635,3715-3775 SW 108th Avenue,Beaverton,OR
2350,5668609203,USD,1019,635,680 W Sam Houston Parkway So,Houston,TX
2351,5664584130,USD,960,635,4906 28th Avenue S,Fargo,ND
2352,5668609212,USD,919,635,12025 Richmond Ave,Houston,TX
2353,5668617121,USD,879,635,4012 Quail Forest Dr,Charlotte,NC
2354,5659899123,USD,835,635,2300 East Franklin Avenue,Minneapolis,MN
2355,5668623531,USD,807,635,3711 Medical Drive,San Antonio,TX
2356,5668636668,USD,800,635,1436 Harbour Drive Apartment A,Wilmington,NC
2357,5668629852,USD,1499,636,7000 Roosevelt Way NE #304,Seattle,WA
2358,5668611569,USD,1450,636,17607 East 61st Ave,Denver,CO
2359,5668630778,USD,1299,636,999 S Harwood St Unit 636,Dallas,TX
2360,5664570317,USD,885,636,1400 Clarewood Drive,San Marcos,TX
2361,5664583686,USD,865,636,6407 Springdale Rd,Austin,TX
2362,5668629691,USD,1863,637,1508 S Lamar Boulevard,Austin,TX
2363,5668626235,USD,1490,637,5305 Lakemont Boulevard SE,Bellevue,WA
2364,5648115736,USD,1449,637,2585 University Avenue,Madison,WI
2365,5509030395,USD,1407,637,,Raleigh,NC
2366,5668615256,USD,775,637,11846 Perry St,Overland Park,KS
2367,5668617712,USD,625,637,100 Tonto Trail,Lafayette,IN
2368,5668613894,USD,1463,638,2300 Vantage Dr,Woodbridge,VA
2369,5668612345,USD,1130,638,4715 West Wadley Ave,Midland,TX
2370,5668612617,USD,1111,638,15175 Integra Junction,Odessa,FL
2371,5668631640,USD,1040,638,5701 Mopac South,Austin,TX
2372,5668614136,USD,920,638,4300 Horizon North Parkway,Dallas,TX
2373,5668632262,USD,919,638,4821 E Riverside,Austin,TX
2374,5668642422,USD,700,638,14300 Ella Boulevard,Houston,TX
2375,5668612902,USD,1545,639,931 Rebecca Way,Corona,CA
2376,5664577804,USD,1140,639,5405 5407 S Woodlawn Ave,Chicago,IL
2377,5668630159,USD,1075,639,2323 Wolf Ranch Parkway,Georgetown,TX
2378,5625835246,USD,795,639,578 Ford St,Salem,OR
2379,5668622056,USD,773,639,1432 NE 7th St,Oklahoma City,OK
2380,5664575511,USD,2150,640,735 Truman Parkway,Hyde Park,MA
2382,5668629732,USD,1724,640,131 French Landing Drive,Nashville,TN
2383,5668611911,USD,1672,640,755 E 19th Avenue,Denver,CO
2384,5668631054,USD,1455,640,10316 Burnet Road,Austin,TX
2385,5508938496,USD,1361,640,,Longmont,CO
2386,5668640636,USD,1312,640,1037 Michigan St NE,Grand Rapids,MI
2387,5668617572,USD,1310,640,45 Vantage Way,Nashville,TN
2388,5668635909,USD,1295,640,5709 Rowland Road,Minnetonka,MN
2389,5509236667,USD,1270,640,,Renton,WA
2390,5509147134,USD,1250,640,,Lynnwood,WA
2391,5668632125,USD,1200,640,2302 Durwood St,Austin,TX
2392,5668638793,USD,1075,640,5 Dorchester Dr,Pittsburgh,PA
2393,5509131948,USD,1045,640,,Maple Shade,NJ
2394,5509130706,USD,1035,640,,Maple Shade,NJ
2395,5668631111,USD,1015,640,1500 S Heatherwilde Boulevard,Pflugerville,TX
2396,5668631118,USD,930,640,615 West St Johns,Austin,TX
2397,5668618373,USD,920,640,433 Harrison St,West Lafayette,IN
2398,5668609567,USD,915,640,9701 Meyer Forest Dr,Houston,TX
2399,5668631371,USD,909,640,7631 U.S Highway 290 West,Austin,TX
2400,5509248218,USD,885,640,,Grapevine,TX
2401,5668629966,USD,872,640,2811 Lane Frontera Boulevard,Austin,TX
2402,5508820953,USD,860,640,,Dallas,TX
2403,5668611673,USD,845,640,1531 7 Th Avenue S,Sartell,MN
2404,5668609752,USD,807,640,5331 Beverly Hill St,Houston,TX
2405,5653545561,USD,774,640,910 Fair Oaks Rd,Houston,TX
2406,5668636923,USD,735,640,2206 Thunder Ridge Boulevard,Cedar Falls,IA
2407,5668620557,USD,721,640,7601 9th Avenue,Port Arthur,TX
2408,5668619235,USD,705,640,3201 W 43rd St,Sioux Falls,SD
2409,5668633399,USD,685,640,2650 26th Ave S,Grand Forks,ND
2410,5668616763,USD,669,640,100 Tree Crossing Parkway,,
2411,5509137939,USD,590,640,,Springfield,OH
2412,5664570882,USD,558,640,3121 NE 37th #102,Kansas City,MO
2413,5668617862,USD,525,640,215 Madison Place,Beaver Dam,WI
2414,5668617117,USD,989,641,5410 Prosperity Ridge Rd,Charlotte,NC
2415,5509182865,USD,965,641,,Lutherville Timonium,MD
2416,5668635720,USD,720,641,215 Raphael,Ames,IA
2417,5664574715,USD,1922,642,1600 16th St NW,Washington,DC
2418,5668635800,USD,1595,642,26123 Bouquet Canyon Rd,Santa Clarita,CA
2419,5668631039,USD,1430,642,801 Sugaree Avenue,Austin,TX
2420,5668612277,USD,1310,642,5075 East 52nd St,Odessa,TX
2421,5664596401,USD,1199,642,,Austin,TX
2422,5668627500,USD,1195,642,1230 E 38th St,Austin,TX
2423,5668627192,USD,1125,642,6416 N Lamar Boulevard,Austin,TX
2424,5668631002,USD,1115,642,10500 S Ih 35,Austin,TX
2425,5668634610,USD,985,642,12403 Mellow Meadow Dr,Austin,TX
2426,5668616463,USD,811,642,19275 Stone Oak Parkway,San Antonio,TX
2427,5668611813,USD,3450,643,4242 Via Marina,Marina Del Rey,CA
2428,5668635603,USD,1455,643,2320 Marshall Ave,Saint Paul,MN
2429,5668636552,USD,1395,643,1146-1152 Magnolia Avenue,Long Beach,CA
2430,5668609140,USD,1261,643,2525 McCue Road,Houston,TX
2431,5668624282,USD,1114,643,1523 Roswell Rd,Marietta,GA
2432,5668609672,USD,965,643,13333 West Rd,Houston,TX
2433,5668623744,USD,899,643,5067 Madre Mesa Dr,Las Vegas,NV
2434,5659919680,USD,830,643,Creek's Edge 1124 Rutland Drive,Austin,TX
2435,5668617649,USD,570,643,1000 Greens Road,Houston,TX
2436,5668620856,USD,560,643,1131 W Battlefield Road,Springfield,MO
2437,5509047035,USD,1681,644,,Bothell,WA
2438,5509050726,USD,1669,644,,Bothell,WA
2439,5664572409,USD,1650,644,15 Sumner St,Stoughton,MA
2440,5509213699,USD,1369,644,,Renton,WA
2441,5509217680,USD,1364,644,,Renton,WA
2442,5509176787,USD,1360,644,,Mountlake Terrace,WA
2443,5668613968,USD,1320,644,1723 Long Shadows Court,Woodbridge,VA
2444,5509219216,USD,1289,644,,Renton,WA
2445,5668633094,USD,1095,644,12100 Metric Boulevard,Austin,TX
2446,5668632026,USD,1059,644,1 Gabriels Bluff Drive,Georgetown,TX
2447,5668613542,USD,1040,644,10428 South Jordan Gateway (801 613-9503,,
2448,5668631451,USD,1000,644,7655 N Fm 620,Austin,TX
2449,5668614140,USD,910,644,17717 Vail St,Dallas,TX
2450,5664597042,USD,350,644,4226 University Ave,Columbus,GA
2451,5668613958,USD,1986,645,801 15th St S,Arlington,VA
2452,5668612639,USD,1002,645,1810 Sweetbroom Cir,Lutz,FL
2453,5668634632,USD,975,645,907 SE Park Crest Ave,Vancouver,WA
2454,5664568235,USD,935,645,1900 Aquarena Springs Drive,San Marcos,TX
2455,5668615090,USD,885,645,3801 N Meridian St,Indianapolis,IN
2456,5668635557,USD,880,645,5720 Martway St,Mission,KS
2457,5668633733,USD,675,645,1500/1502 35th Avenue SE,Minot,ND
2458,5668634098,USD,625,645,1373 Lees Chapel Road,Greensboro,NC
2459,5668620345,USD,610,645,701 Fox Hill Cir,Bloomington,IL
2460,5668617014,USD,560,645,2222 Queen St,Dubuque,IA
2461,5668632276,USD,1897,646,1717 Toomey Rd,Austin,TX
2462,5668615477,USD,1445,646,2625 SE Hawthorne Boulevard,Portland,OR
2463,5664569704,USD,1020,646,12900 E Loop 1604 N,Universal City,TX
2464,5668610470,USD,1012,646,4980 Usaa Boulevard,San Antonio,TX
2465,5668636287,USD,710,646,7314 Oak Manor Dr,San Antonio,TX
2466,5668623192,USD,3995,647,2898 Jackson St,San Francisco,CA
2467,5668613232,USD,2085,647,50 Station Landing,Medford,MA
2468,5509226233,USD,1425,647,,Plainsboro,NJ
2469,5509230784,USD,1425,647,,Plainsboro,NJ
2470,5509226788,USD,1425,647,,Plainsboro,NJ
2471,5668631581,USD,1080,647,4201 Monterey Oaks Boulevard,Austin,TX
2472,5668617299,USD,905,647,106 Plantation Pointe Loop,Mooresville,NC
2473,5509112702,USD,890,647,,Bellmawr,NJ
2474,5509111899,USD,870,647,,Bellmawr,NJ
2475,5668622729,USD,850,647,2414 Tremont St,Colorado Springs,CO
2476,5668637897,USD,825,647,4511 Twain Cir  304,Ames,IA
2477,5668613275,USD,736,647,1420 South Hairston Road,Stone Mountain,GA
2478,5668613102,USD,3795,648,1610 Lombard St,San Francisco,CA
2479,5668637740,USD,2800,648,836 Blair Avenue,Sunnyvale,CA
2480,5664596515,USD,1465,648,685 Penn Ave,Atlanta,GA
2481,5508720257,USD,1411,648,,Lexington Park,MD
2482,5509000117,USD,1355,648,,Eatontown,NJ
2483,5509000020,USD,1290,648,,Eatontown,NJ
2484,5508903693,USD,1239,648,,Kissimmee,FL
2485,5668624141,USD,1200,648,450 East Walnut St,Indianapolis,IN
2486,5508982431,USD,1155,648,,Dallas,TX
2487,5668631749,USD,993,648,305 East Yager Ln,Austin,TX
2488,5648135568,USD,983,648,,Austin,TX
2489,5668623501,USD,865,648,210 E Sonterra Boulevard,San Antonio,TX
2490,5664569489,USD,830,648,3787 Perrin Central Boulevard,San Antonio,TX
2491,5668621574,USD,800,648,100 Parkview Ln,Savoy,IL
2492,5664572494,USD,785,648,1135 Suncrest Cir,Indianapolis,IN
2493,5509176825,USD,765,648,,Marietta,GA
2494,5668251227,USD,690,648,6009 Creston Avenue,Des Moines,IA
2495,5659919315,USD,675,648,1010 Sugar Lane #801,Palestine,TX
2496,5664570461,USD,550,648,2913 E Hanna Avenue,Indianapolis,IN
2497,5508818772,USD,2440,649,,Los Angeles,CA
2498,5509057187,USD,1186,649,,Colorado Springs,CO
2499,5509060326,USD,1153,649,,Colorado Springs,CO
2500,5668611378,USD,1115,649,411 E Indian School Rd,Phoenix,AZ
2501,5668640730,USD,1115,649,1212 N Walker Avenue,Oklahoma City,OK
2502,5668621757,USD,1099,649,3301 Fields South Drive,Champaign,IL
2503,5508777423,USD,1075,649,,Sarasota,FL
2504,5668629472,USD,975,649,4401 W University Boulevard Unit 649,Dallas,TX
2505,5668614958,USD,928,649,14117 North Rockwell Avenue,Oklahoma City,OK
2506,5659897336,USD,799,649,3459 S 110th St,West Allis,WI
2507,5659913262,USD,2895,650,27 Westminster Avenue,Venice,CA
2508,5668633440,USD,2795,650,1718 Esplanade,Redondo Beach,CA
2509,5509004439,USD,2500,650,,Hoboken,NJ
2510,5668628831,USD,2395,650,1105 S Barrington Avenue,Los Angeles,CA
2511,5659912673,USD,2395,650,308 Standard St,El Segundo,CA
2512,5668629306,USD,2195,650,2465 Dexter Avenue N,Seattle,WA
2513,5509227686,USD,2076,650,,Renton,WA
2514,5668626826,USD,2000,650,962 East 2nd St,Long Beach,CA
2515,5668613019,USD,1878,650,1097 Maywood Ln,Martinez,CA
2516,5668626784,USD,1800,650,845 Hillsdale Ave Unit 2,San Jose,CA
2517,5668633812,USD,1800,650,5724-5730 Morley St,Los Angeles,CA
2518,5664575328,USD,1800,650,1406 Park Ave,Baltimore,MD
2519,5509221286,USD,1793,650,,Renton,WA
2520,5668632646,USD,1786,650,316 N Lamar Boulevard,Austin,TX
2521,5668633822,USD,1695,650,4018 Florida St #5,San Diego,CA
2522,5659895585,USD,1685,650,,Minneapolis,MN
2523,5668225784,USD,1645,650,11550 Santa Gertrudes,Whittier,CA
2524,5509187886,USD,1635,650,,Redmond,WA
2525,5509158792,USD,1565,650,,Long Beach,CA
2526,5668626634,USD,1549,650,807 Sutter St Unit 202,Vallejo,CA
2527,5668642149,USD,1505,650,4928 W Martin Luther King Jr Boulevard,Los Angeles,CA
2528,5642321464,USD,1500,650,1447 Williamson St,Madison,WI
2529,5509150745,USD,1495,650,,Long Beach,CA
2530,5508819057,USD,1485,650,,Greenbelt,MD
2531,5668630515,USD,1483,650,1249 Griswold St,Detroit,MI
2532,5668631223,USD,1475,650,6251 Reseda Boulevard,Reseda,CA
2533,5508773851,USD,1463,650,,Denver,CO
2534,5668226603,USD,1456,650,,Silver Spring,MD
2535,5509144765,USD,1448,650,,Bedford,TX
2536,5668611086,USD,1429,650,11239 SE 260 St,Kent,WA
2537,5668638650,USD,1425,650,300 Parsippany Road,Parsippany,NJ
2538,5509096870,USD,1421,650,,Kent,WA
2539,5509096414,USD,1421,650,,Kent,WA
2540,5509098983,USD,1421,650,,Kent,WA
2541,5509097115,USD,1421,650,,Kent,WA
2542,5509053062,USD,1391,650,,Edmonds,WA
2543,5668633050,USD,1375,650,1568 Eustis St,Saint Paul,MN
2544,5668625046,USD,1325,650,823 15th Avenue SE,Minneapolis,MN
2545,5509130207,USD,1299,650,,Durham,NC
2546,5664594581,USD,1250,650,1895 Middlesex St,Lowell,MA
2547,5668613697,USD,1246,650,3201 Landover St,Alexandria,VA
2548,5668628343,USD,1229,650,3625 SW Baird St,Portland,OR
2549,5668629860,USD,1229,650,2740 SW Spring Garden St,Portland,OR
2550,5668632576,USD,1195,650,2215 E 51st,Austin,TX
2551,5668633114,USD,1194,650,11915 Stonehollow Drive,Austin,TX
2552,5668637883,USD,1185,650,5504 Lane Branch,Houston,TX
2553,5668631663,USD,1175,650,401 Little Texas Lane,Austin,TX
2554,5642321528,USD,1169,650,6100 Summit Drive N,Minneapolis,MN
2555,5668634054,USD,1150,650,550 50th Avenue N,Saint Petersburg,FL
2556,5664597625,USD,1150,650,444 Kirman Avenue,Reno,NV
2557,5664598522,USD,1140,650,Cedar 31 3008 Cedar St 201 W 31st,Austin,TX
2558,5668632496,USD,1138,650,2425 East Riverside Drive,Austin,TX
2559,5668638935,USD,1129,650,6100 Summit Dr N,Brooklyn Center,MN
2560,5668625596,USD,1100,650,500 E Michigan Ave,East Lansing,MI
2561,5668632132,USD,1100,650,80 W Maryland Avenue,Phoenix,AZ
2562,5659918247,USD,1100,650,128 N B St 1-6,Salt Lake City,UT
2563,5664596859,USD,1095,650,1412 Hawthorne,Houston,TX
2564,5668624686,USD,1091,650,14811 West Rd,Houston,TX
2565,5509130528,USD,1075,650,,Maple Shade,NJ
2566,5509081826,USD,1064,650,,Decatur,GA
2567,5668632369,USD,1060,650,7011 W Parmer Lane,Austin,TX
2568,5664568469,USD,1055,650,3305-3307 Jefferson,Cincinnati,OH
2569,5668613363,USD,1039,650,4867 Ashford Dunwoody Road,Dunwoody,GA
2570,5668628666,USD,1035,650,11547 SW 135th Ave,Tigard,OR
2571,5659898590,USD,1015,650,1100 Como Avenue SE,Minneapolis,MN
2572,5668642370,USD,1009,650,Second St Station 1015 2nd St NE,Hopkins,MN
2573,5509268351,USD,999,650,,Smyrna,GA
2574,5664568261,USD,995,650,3724 Locust St,Kansas City,MO
2575,5509034274,USD,995,650,,Raynham,MA
2576,5664596403,USD,990,650,,Austin,TX
2577,5664569573,USD,985,650,7319 N Loop 1604 E,San Antonio,TX
2578,5668631341,USD,980,650,3401 W Parmer Ln,Austin,TX
2579,5668627517,USD,975,650,4092 Tpc Parkway,San Antonio,TX
2580,5668634583,USD,975,650,15050 N 59th Avenue,Glendale,AZ
2581,5668638931,USD,975,650,948 E Devonshire Ave,Phoenix,AZ
2582,5664594962,USD,975,650,,Austin,TX
2583,5668628761,USD,970,650,8448 W Limelight St,Boise,ID
2584,5668612606,USD,960,650,5870 56th Avenue N,Saint Petersburg,FL
2585,5668611090,USD,950,650,902 Emanuel Cleaver II Boulevard,Kansas City,MO
2586,5668632562,USD,950,650,6812 South Congress,Austin,TX
2587,5664579543,USD,950,650,202 North Blair St,Madison,WI
2588,5659897685,USD,925,650,202 S Henry St,Madison,WI
2589,5509156478,USD,925,650,,Somerdale,NJ
2590,5668616370,USD,920,650,909 S Brooks St,Madison,WI
2591,5668611006,USD,906,650,1751 West Walker St,League City,TX
2592,5509088196,USD,905,650,,Arlington,TX
2593,5668625780,USD,900,650,7000 Fernwood Dr,Charlotte,NC
2594,5668636295,USD,900,650,4175 And 4205 Neil Rd,Reno,NV
2595,5668632320,USD,899,650,2414 Ventura Drive,Austin,TX
2596,5509156645,USD,895,650,,Somerdale,NJ
2597,5668610331,USD,890,650,320 Brown St,West Lafayette,IN
2598,5668620491,USD,890,650,110 E 11th Ave,Anchorage,AK
2599,5668632166,USD,880,650,9601 Middle Fiskville,Austin,TX
2600,5668633181,USD,870,650,335 Cypress Creek Road,Cedar Park,TX
2601,5668622383,USD,850,650,2401-2411 Saluaris,Cincinnati,OH
2602,5668633717,USD,850,650,603 S 35th Ave,Omaha,NE
2603,5668635926,USD,850,650,200 West Cranford Ave,Valdosta,GA
2604,5664568510,USD,850,650,2215 Victory Parkway,Cincinnati,OH
2605,5664568556,USD,850,650,1433 E McMillan,Cincinnati,OH
2606,5668632927,USD,849,650,628 Park Ave,Omaha,NE
2607,5668636864,USD,835,650,115 East 5460 South,Murray,UT
2608,5668641858,USD,835,650,,Chicago,IL
2609,5664594960,USD,830,650,,Cedar Park,TX
2610,5668634418,USD,825,650,2964/65/66/67/68 S 200 E,Slc,UT
2611,5508955124,USD,820,650,,Knightdale,NC
2612,5668640079,USD,800,650,91 28th St,Newport News,VA
2613,5668622679,USD,795,650,429 W Central Avenue,Wichita,KS
2614,5668633417,USD,795,650,2401 W Alta Road,Peoria,IL
2615,5668617129,USD,795,650,1937 Sharon Road W,Charlotte,NC
2616,5509231314,USD,785,650,,Monroeville,PA
2617,5508686235,USD,705,650,,Toledo,OH
2618,5664575021,USD,690,650,15330 Ella Blvd,Houston,TX
2619,5668635859,USD,675,650,1 Valley Dr,Mount Clemens,MI
2620,5668621825,USD,675,650,2001 E Virginia Avenue,Des Moines,IA
2621,5508978649,USD,675,650,,Dallas,TX
2622,5668618521,USD,650,650,3405 Lindsay Dr,Logansport,IN
2623,5668614779,USD,650,650,1115 1st,Cheney,WA
2624,5668623183,USD,645,650,11517 Westwood Ln #18,Omaha,NE
2625,5661941564,USD,640,650,703 Monona Avenue,Des Moines,IA
2626,5668627591,USD,635,650,3100 W 22nd St Building A,Lawrence,KS
2627,5508830183,USD,630,650,,Cleveland,OH
2628,5508728008,USD,627,650,,Elyria,OH
2629,5668636475,USD,625,650,4311-4317 Charles,Omaha,NE
2630,5664569622,USD,625,650,11008 Clear Skies Dr,Saint Louis,MO
2631,5668614345,USD,620,650,1855 Shoshone Dr,Lafayette,IN
2632,5509066219,USD,620,650,,Fairborn,OH
2633,5659918273,USD,615,650,2967 Harrison Road,Paducah,KY
2634,5668616650,USD,585,650,5115 E 47th Place,Tulsa,OK
2635,5668619304,USD,579,650,2040 Glass Road NE,Cedar Rapids,IA
2636,5668638010,USD,550,650,720 South Second Ave,Sioux Falls,SD
2637,5668619714,USD,535,650,204 Southfield St,Litchfield,MI
2638,5668630405,USD,1912,651,900 Chicon St,Austin,TX
2639,5664583917,USD,1795,651,3755 Udall St #201,San Diego,CA
2640,5668611702,USD,1410,651,240 Yoakum Parkway,Alexandria,VA
2641,5509238904,USD,1295,651,,Renton,WA
2642,5668631074,USD,1293,651,4501 E Riverside,Austin,TX
2643,5668619748,USD,1125,651,3809 S Sare Road,Bloomington,IN
2644,5509144870,USD,1120,651,,Lawrenceville,GA
2645,5668630119,USD,1043,651,5201 E Riverside Drive,Austin,TX
2646,5668612459,USD,1034,651,3405 Sweetwater Rd,Lawrenceville,GA
2647,5668614121,USD,1033,651,8203 Southwestern Blvd,Dallas,TX
2648,5509053723,USD,790,651,,Colorado Springs,CO
2649,5664578729,USD,787,651,9100 W Lisbon Avenue,Milwaukee,WI
2650,5668609499,USD,714,651,8630 Easton Commons Dr,Houston,TX
2651,5509075704,USD,709,651,,Piqua,OH
2652,5668617073,USD,2318,652,546 W Colorado St,Glendale,CA
2653,5668637689,USD,1780,652,2330 8th Avenue S,Nashville,TN
2654,5668615578,USD,1332,652,8501 East Alameda Ave,Denver,CO
2655,5668625516,USD,1245,652,2240 North Commerce St,Milwaukee,WI
2656,5668629615,USD,1231,652,801 C-Bar Ranch Trail,Cedar Park,TX
2657,5668630470,USD,1212,652,5313 Serene Hills,Lakeway,TX
2658,5659898615,USD,1185,652,828 Division St,Delafield,WI
2659,5668632537,USD,1103,652,4301 Grand Ave Parkway,Austin,TX
2660,5664569516,USD,983,652,16333 Vance Jackson Road,San Antonio,TX
2661,5668628649,USD,975,652,11115 W 64th Terrace,Shawnee,KS
2662,5668631218,USD,878,652,1316 Town Center Dr,Pflugerville,TX
2663,5668617683,USD,809,652,10911 Woodmeadow,Dallas,TX
2664,5508807028,USD,809,652,,Dallas,TX
2665,5508812466,USD,774,652,,Dallas,TX
2666,5508808409,USD,679,652,,Dallas,TX
2667,5508806124,USD,660,652,,Dallas,TX
2668,5668621376,USD,630,652,500-510 E Michigan,Urbana,IL
2669,5668620842,USD,590,652,643 E Spring Valley Circle,Nixa,MO
2670,5668611199,USD,1403,653,2323 Piedmont Road,Atlanta,GA
2671,5664569536,USD,1240,653,840 E Mulberry Avenue,San Antonio,TX
2672,5509266049,USD,1215,653,,Oklahoma City,OK
2673,5668630660,USD,979,653,6103 Manor Road,Austin,TX
2674,5664569676,USD,975,653,2090 Sundance Parkway,New Braunfels,TX
2675,5668624662,USD,809,653,424 S Bender Avenue,Humble,TX
2676,5508938385,USD,1665,654,,Rockville,MD
2677,5668631435,USD,1125,654,105 N Austin Avenue,Georgetown,TX
2678,5509277468,USD,1050,654,,Pittsburgh,PA
2679,5668632214,USD,1025,654,13010 Ridgeline Boulevard,Austin,TX
2680,5664570293,USD,1025,654,1951 Hunter Road,San Marcos,TX
2681,5653574378,USD,1025,654,,Cedar Park,TX
2682,5668609408,USD,985,654,11900 City Park Central Ln,Houston,TX
2683,5668628022,USD,900,654,3524 Greystone,Austin,TX
2684,5668620861,USD,865,654,634 E Bear Boulevard,Springfield,MO
2685,5668628766,USD,849,654,8245 N 27th Avenue,Phoenix,AZ
2686,5668635423,USD,585,654,2501 Erin Way,Paragould,AR
2687,5668629650,USD,1700,655,3324 Peachtree Road NE #2803,Atlanta,GA
2688,5668631728,USD,1130,655,6607 Brodie Ln,Austin,TX
2689,5668612437,USD,1089,655,4021 McGinnis Ferry Road,Suwanee,GA
2690,5509234137,USD,1050,655,,Monroeville,PA
2691,5646685204,USD,1000,655,660 Veteran Avenue,Los Angeles,CA
2692,5668627525,USD,955,655,20202 Cresta Avenida,San Antonio,TX
2693,5668627897,USD,875,655,2401 Farnam St,Omaha,NE
2694,5509230126,USD,700,655,,Monroeville,PA
2695,5668628543,USD,625,655,1079 Springhouse Rd,Columbia,SC
